benchmark,model,item_id,metric,jrt_gold,agc_judge_score,family
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_828b48c1755e4718,battle_scores,1,1.0,z-ai
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_87984e4e12a34adb,battle_scores,1,1.0,z-ai
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_8fcada15601b4043,battle_scores,1,1.0,z-ai
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_972bf36d029a488d,battle_scores,1,0.0,z-ai
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_9779eb96246648a2,battle_scores,1,1.0,z-ai
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_98529fe367fb47d9,battle_scores,1,1.0,z-ai
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_ccd3c6db5d634930,battle_scores,1,0.0,z-ai
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_d0bb372215ef48ec,battle_scores,1,1.0,z-ai
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_e5e49adefcd44788,battle_scores,1,0.0,z-ai
arena_hard_creative,z-ai/glm-5.1,arena_hard_creative_f2f82cb8d5ea415d,battle_scores,1,1.0,z-ai
cpers,ai21/jamba-large-1.7,cpers_0_trial37,overall_creativity,4,3.0,ai21
cpers,ai21/jamba-large-1.7,cpers_0_trial52,overall_creativity,3,3.0,ai21
cpers,ai21/jamba-large-1.7,cpers_0_trial70,overall_creativity,3,3.0,ai21
cpers,ai21/jamba-large-1.7,cpers_0_trial71,overall_creativity,3,3.0,ai21
cpers,ai21/jamba-large-1.7,cpers_0_trial94,overall_creativity,3,3.0,ai21
cpers,ai21/jamba-large-1.7,cpers_0_trial99,overall_creativity,3,3.0,ai21
cpers,ai21/jamba-large-1.7,cpers_1_trial44,overall_creativity,2,2.0,ai21
cpers,ai21/jamba-large-1.7,cpers_1_trial81,overall_creativity,2,2.0,ai21
cpers,ai21/jamba-large-1.7,cpers_3_trial25,overall_creativity,2,2.0,ai21
cpers,ai21/jamba-large-1.7,cpers_3_trial33,overall_creativity,2,2.0,ai21
cpers,ai21/jamba-large-1.7,cpers_3_trial66,overall_creativity,2,2.0,ai21
cpers,ai21/jamba-large-1.7,cpers_3_trial84,overall_creativity,2,2.0,ai21
cpers,ai21/jamba-large-1.7,cpers_4_trial25,overall_creativity,3,3.0,ai21
cpers,ai21/jamba-large-1.7,cpers_4_trial56,overall_creativity,3,3.0,ai21
cpers,ai21/jamba-large-1.7,cpers_4_trial76,overall_creativity,3,3.0,ai21
cpers,allenai/olmo-3.1-32b-instruct,cpers_0_trial38,overall_creativity,3,3.0,allenai
cpers,allenai/olmo-3.1-32b-instruct,cpers_1_trial62,overall_creativity,3,3.0,allenai
cpers,allenai/olmo-3.1-32b-instruct,cpers_2_trial2,overall_creativity,3,3.0,allenai
cpers,allenai/olmo-3.1-32b-instruct,cpers_2_trial33,overall_creativity,2,2.0,allenai
cpers,allenai/olmo-3.1-32b-instruct,cpers_2_trial99,overall_creativity,3,3.0,allenai
cpers,allenai/olmo-3.1-32b-instruct,cpers_3_trial42,overall_creativity,3,3.0,allenai
cpers,allenai/olmo-3.1-32b-instruct,cpers_3_trial84,overall_creativity,3,3.0,allenai
cpers,allenai/olmo-3.1-32b-instruct,cpers_4_trial68,overall_creativity,3,3.0,allenai
cpers,allenai/olmo-3.1-32b-instruct,cpers_4_trial76,overall_creativity,4,3.0,allenai
cpers,amazon/nova-2-lite-v1,cpers_0_trial2,overall_creativity,3,3.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_0_trial37,overall_creativity,3,3.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_1_trial44,overall_creativity,3,3.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_2_trial3,overall_creativity,2,2.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_3_trial66,overall_creativity,4,3.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_3_trial83,overall_creativity,2,2.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_3_trial84,overall_creativity,3,3.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_4_trial13,overall_creativity,3,3.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_4_trial59,overall_creativity,2,3.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_4_trial68,overall_creativity,3,3.0,amazon
cpers,amazon/nova-2-lite-v1,cpers_4_trial76,overall_creativity,3,3.0,amazon
cpers,amazon/nova-lite-v1,cpers_0_trial2,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_0_trial71,overall_creativity,4,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_0_trial94,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_1_trial1,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_1_trial22,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_1_trial26,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_1_trial30,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_1_trial44,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_3_trial0,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_3_trial33,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_3_trial91,overall_creativity,2,2.0,amazon
cpers,amazon/nova-lite-v1,cpers_4_trial13,overall_creativity,4,3.0,amazon
cpers,amazon/nova-lite-v1,cpers_4_trial20,overall_creativity,3,3.0,amazon
cpers,amazon/nova-lite-v1,cpers_4_trial51,overall_creativity,4,3.0,amazon
cpers,amazon/nova-lite-v1,cpers_4_trial76,overall_creativity,3,3.0,amazon
cpers,amazon/nova-micro-v1,cpers_0_trial99,overall_creativity,2,1.0,amazon
cpers,amazon/nova-micro-v1,cpers_1_trial26,overall_creativity,3,3.0,amazon
cpers,amazon/nova-micro-v1,cpers_1_trial44,overall_creativity,3,3.0,amazon
cpers,amazon/nova-micro-v1,cpers_1_trial65,overall_creativity,3,3.0,amazon
cpers,amazon/nova-micro-v1,cpers_2_trial2,overall_creativity,4,3.0,amazon
cpers,amazon/nova-micro-v1,cpers_2_trial60,overall_creativity,3,2.0,amazon
cpers,amazon/nova-micro-v1,cpers_2_trial89,overall_creativity,2,2.0,amazon
cpers,amazon/nova-micro-v1,cpers_3_trial58,overall_creativity,3,3.0,amazon
cpers,amazon/nova-micro-v1,cpers_3_trial67,overall_creativity,2,1.0,amazon
cpers,amazon/nova-micro-v1,cpers_3_trial83,overall_creativity,1,1.0,amazon
cpers,amazon/nova-micro-v1,cpers_3_trial91,overall_creativity,1,1.0,amazon
cpers,amazon/nova-micro-v1,cpers_4_trial51,overall_creativity,2,2.0,amazon
cpers,amazon/nova-micro-v1,cpers_4_trial59,overall_creativity,3,2.0,amazon
cpers,amazon/nova-micro-v1,cpers_4_trial76,overall_creativity,3,2.0,amazon
cpers,amazon/nova-micro-v1,cpers_4_trial82,overall_creativity,3,2.0,amazon
cpers,amazon/nova-micro-v1,cpers_4_trial93,overall_creativity,3,2.0,amazon
cpers,amazon/nova-pro-v1,cpers_0_trial99,overall_creativity,3,3.0,amazon
cpers,amazon/nova-pro-v1,cpers_1_trial1,overall_creativity,3,3.0,amazon
cpers,amazon/nova-pro-v1,cpers_1_trial30,overall_creativity,3,3.0,amazon
cpers,amazon/nova-pro-v1,cpers_1_trial65,overall_creativity,3,3.0,amazon
cpers,amazon/nova-pro-v1,cpers_1_trial78,overall_creativity,3,2.0,amazon
cpers,amazon/nova-pro-v1,cpers_1_trial81,overall_creativity,3,3.0,amazon
cpers,amazon/nova-pro-v1,cpers_2_trial2,overall_creativity,4,3.0,amazon
cpers,amazon/nova-pro-v1,cpers_2_trial89,overall_creativity,3,3.0,amazon
cpers,amazon/nova-pro-v1,cpers_3_trial0,overall_creativity,2,3.0,amazon
cpers,amazon/nova-pro-v1,cpers_3_trial33,overall_creativity,2,2.0,amazon
cpers,amazon/nova-pro-v1,cpers_3_trial91,overall_creativity,2,2.0,amazon
cpers,amazon/nova-pro-v1,cpers_4_trial68,overall_creativity,3,3.0,amazon
cpers,amazon/nova-pro-v1,cpers_4_trial93,overall_creativity,4,3.0,amazon
cpers,anthropic/claude-3.7-sonnet,cpers_0_trial2,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_0_trial52,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_0_trial94,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_1_trial44,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_1_trial63,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_1_trial71,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_2_trial60,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_2_trial89,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_3_trial83,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_3_trial84,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_4_trial13,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-3.7-sonnet,cpers_4_trial25,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-haiku-4.5,cpers_0_trial37,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-haiku-4.5,cpers_0_trial52,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-haiku-4.5,cpers_0_trial99,overall_creativity,2,3.0,anthropic
cpers,anthropic/claude-haiku-4.5,cpers_1_trial30,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-haiku-4.5,cpers_2_trial54,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-haiku-4.5,cpers_4_trial13,overall_creativity,3,2.0,anthropic
cpers,anthropic/claude-haiku-4.5,cpers_4_trial76,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-haiku-4.5,cpers_4_trial82,overall_creativity,2,2.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_0_trial46,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_0_trial76,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_1_trial2,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_2_trial5,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_3_trial29,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_3_trial55,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_3_trial67,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_4_trial3,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_4_trial45,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-opus-4.6,cpers_4_trial92,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-opus-4.6-fast,cpers_1_trial30,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-opus-4.6-fast,cpers_1_trial62,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-opus-4.6-fast,cpers_1_trial78,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-opus-4.6-fast,cpers_2_trial33,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-opus-4.6-fast,cpers_2_trial54,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-opus-4.6-fast,cpers_3_trial67,overall_creativity,3,2.0,anthropic
cpers,anthropic/claude-opus-4.6-fast,cpers_3_trial84,overall_creativity,3,2.0,anthropic
cpers,anthropic/claude-opus-4.6-fast,cpers_4_trial25,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-opus-4.6-fast,cpers_4_trial76,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_0_trial57,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_0_trial70,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_1_trial62,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_1_trial71,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_2_trial33,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_2_trial54,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_3_trial33,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_3_trial66,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_3_trial83,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_3_trial84,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-opus-4.7,cpers_4_trial51,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_0_trial2,overall_creativity,2,3.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_0_trial37,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_0_trial38,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_0_trial94,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_1_trial22,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_1_trial62,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_1_trial63,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_2_trial54,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_3_trial84,overall_creativity,3,2.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_4_trial56,overall_creativity,2,3.0,anthropic
cpers,anthropic/claude-sonnet-4,cpers_4_trial59,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_1_trial1,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_1_trial26,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_1_trial30,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_1_trial44,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_2_trial3,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_2_trial54,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_2_trial60,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_2_trial87,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_3_trial33,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_4_trial20,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_4_trial25,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.5,cpers_4_trial93,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_0_trial37,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_0_trial52,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_0_trial57,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_0_trial71,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_0_trial9,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_1_trial22,overall_creativity,3,3.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_1_trial62,overall_creativity,4,4.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_1_trial78,overall_creativity,3,4.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_2_trial87,overall_creativity,4,3.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_3_trial58,overall_creativity,2,2.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_3_trial66,overall_creativity,3,2.0,anthropic
cpers,anthropic/claude-sonnet-4.6,cpers_3_trial67,overall_creativity,2,2.0,anthropic
cpers,arcee-ai/trinity-large-preview,cpers_0_trial37,overall_creativity,4,3.0,arcee-ai
cpers,arcee-ai/trinity-large-preview,cpers_2_trial2,overall_creativity,2,3.0,arcee-ai
cpers,arcee-ai/trinity-large-preview,cpers_3_trial42,overall_creativity,2,2.0,arcee-ai
cpers,arcee-ai/trinity-large-preview,cpers_3_trial67,overall_creativity,2,1.0,arcee-ai
cpers,arcee-ai/trinity-large-preview,cpers_3_trial91,overall_creativity,2,1.0,arcee-ai
cpers,arcee-ai/trinity-large-preview,cpers_4_trial13,overall_creativity,2,2.0,arcee-ai
cpers,arcee-ai/trinity-large-preview,cpers_4_trial68,overall_creativity,2,2.0,arcee-ai
cpers,arcee-ai/trinity-large-preview,cpers_4_trial82,overall_creativity,2,2.0,arcee-ai
cpers,baidu/ernie-4.5-300b-a47b,cpers_0_trial9,overall_creativity,2,3.0,baidu
cpers,baidu/ernie-4.5-300b-a47b,cpers_1_trial22,overall_creativity,3,3.0,baidu
cpers,baidu/ernie-4.5-300b-a47b,cpers_1_trial65,overall_creativity,3,3.0,baidu
cpers,baidu/ernie-4.5-300b-a47b,cpers_1_trial71,overall_creativity,4,3.0,baidu
cpers,baidu/ernie-4.5-300b-a47b,cpers_2_trial54,overall_creativity,2,3.0,baidu
cpers,baidu/ernie-4.5-300b-a47b,cpers_2_trial87,overall_creativity,2,3.0,baidu
cpers,baidu/ernie-4.5-300b-a47b,cpers_3_trial66,overall_creativity,2,3.0,baidu
cpers,baidu/ernie-4.5-300b-a47b,cpers_4_trial51,overall_creativity,2,3.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_0_trial57,overall_creativity,3,3.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_0_trial70,overall_creativity,4,4.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_1_trial26,overall_creativity,3,3.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_1_trial65,overall_creativity,3,2.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_1_trial71,overall_creativity,3,3.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_1_trial78,overall_creativity,3,3.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_2_trial33,overall_creativity,3,3.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_2_trial54,overall_creativity,4,3.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_3_trial0,overall_creativity,2,2.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_3_trial25,overall_creativity,3,2.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_3_trial33,overall_creativity,2,2.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_4_trial13,overall_creativity,4,3.0,baidu
cpers,baidu/ernie-4.5-vl-424b-a47b,cpers_4_trial93,overall_creativity,3,3.0,baidu
cpers,deepseek/deepseek-chat,cpers_0_trial57,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-chat,cpers_1_trial78,overall_creativity,5,4.0,deepseek
cpers,deepseek/deepseek-chat,cpers_2_trial54,overall_creativity,3,4.0,deepseek
cpers,deepseek/deepseek-chat,cpers_2_trial87,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-chat,cpers_3_trial25,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-chat,cpers_4_trial13,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-chat,cpers_4_trial51,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-chat,cpers_4_trial59,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-chat,cpers_4_trial82,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-chat-v3-0324,cpers_2_trial2,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-chat-v3-0324,cpers_2_trial60,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-chat-v3-0324,cpers_2_trial87,overall_creativity,2,3.0,deepseek
cpers,deepseek/deepseek-chat-v3-0324,cpers_2_trial99,overall_creativity,2,3.0,deepseek
cpers,deepseek/deepseek-chat-v3-0324,cpers_3_trial91,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-chat-v3-0324,cpers_4_trial25,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-chat-v3-0324,cpers_4_trial93,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_0_trial52,overall_creativity,4,4.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_1_trial1,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_1_trial26,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_1_trial62,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_1_trial63,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_1_trial65,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_1_trial78,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_2_trial54,overall_creativity,2,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_2_trial87,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_2_trial99,overall_creativity,2,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_3_trial42,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_3_trial66,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_3_trial84,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_4_trial13,overall_creativity,5,4.0,deepseek
cpers,deepseek/deepseek-v3.1-terminus,cpers_4_trial25,overall_creativity,3,4.0,deepseek
cpers,deepseek/deepseek-v3.2,cpers_0_trial48,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.2,cpers_0_trial99,overall_creativity,2,3.0,deepseek
cpers,deepseek/deepseek-v3.2,cpers_1_trial63,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.2,cpers_1_trial71,overall_creativity,4,4.0,deepseek
cpers,deepseek/deepseek-v3.2,cpers_2_trial2,overall_creativity,3,4.0,deepseek
cpers,deepseek/deepseek-v3.2,cpers_3_trial0,overall_creativity,4,4.0,deepseek
cpers,deepseek/deepseek-v3.2,cpers_3_trial84,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.2,cpers_4_trial25,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_0_trial38,overall_creativity,4,4.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_0_trial48,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_0_trial99,overall_creativity,4,4.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_1_trial26,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_1_trial78,overall_creativity,4,4.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_1_trial81,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_2_trial87,overall_creativity,3,3.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_2_trial99,overall_creativity,4,3.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_3_trial67,overall_creativity,5,3.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_3_trial91,overall_creativity,3,2.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_4_trial76,overall_creativity,4,4.0,deepseek
cpers,deepseek/deepseek-v3.2-exp,cpers_4_trial82,overall_creativity,3,4.0,deepseek
cpers,google/gemini-2.5-flash,cpers_0_trial37,overall_creativity,3,4.0,google
cpers,google/gemini-2.5-flash,cpers_0_trial71,overall_creativity,3,3.0,google
